"bbref_id","season","age","team","league","position","games_played","minutes_played","PER","TS_perc","three_point_rate","FTr","ORB_perc","DRB_perc","TRB_perc","AST_perc","STL_perc","BLK_perc","TOV_perc","USG_perc","OWS","DWS","WS","WS_per_48","OBPM","DBPM","BPM","VORP","team_flag"
"atkinch01","2004",29,"DET","NBA","PG",40,751,10.1,0.49,0.553,0.183,0.9,6.4,3.7,21.9,1.4,0.1,15.9,18.8,0.3,1,1.2,0.079,-0.5,-2.1,-2.7,-0.1,FALSE
"atkinch01","2004",29,"BOS","NBA","PG",24,793,14,0.53,0.446,0.217,0.4,5.9,3.2,27.3,1.7,0.1,13.9,18.2,1.2,0.3,1.5,0.091,0.9,-3.2,-2.3,-0.1,FALSE
"atkinch01","2005",30,"LAL","NBA","PG",82,2903,13.4,0.558,0.5,0.223,1.2,6.4,3.8,20.6,1.3,0.1,13.1,17.9,4.7,-0.2,4.5,0.074,2,-2.9,-0.9,0.8,TRUE
"atkinch01","2006",31,"TOT","NBA","PG-SG",71,1713,12.9,0.526,0.478,0.284,1.6,6.8,4.2,20,1.4,0.1,11.9,20.2,2.1,1.4,3.6,0.1,0.9,-2.4,-1.6,0.2,TRUE
"atkinch01","2006",31,"WAS","NBA","SG",28,552,10.4,0.498,0.529,0.178,2.5,7.2,4.7,19.8,1.3,0,13.8,17.6,0.4,0.2,0.6,0.056,0,-2.8,-2.8,-0.1,FALSE
"atkinch01","2006",31,"MEM","NBA","PG",43,1161,14.1,0.537,0.456,0.331,1.2,6.6,3.9,20.1,1.4,0.1,11.1,21.5,1.7,1.2,2.9,0.121,1.3,-2.3,-1,0.3,FALSE
"atkinch01","2007",32,"MEM","NBA","PG",75,2064,17.4,0.58,0.428,0.435,1,7,4,27.9,1.2,0.1,13,21.4,5.1,-0.2,4.9,0.114,3.5,-4.1,-0.6,0.7,TRUE
"atkinch01","2008",33,"DEN","NBA","SG",24,352,8.9,0.449,0.648,0.074,0.9,8.4,4.8,18.7,1.2,0.2,7.4,16.4,0.1,0.2,0.3,0.04,-1.1,-2.9,-4,-0.2,TRUE
"atkinch01","2009",34,"TOT","NBA","PG",33,412,6.2,0.408,0.504,0.142,1.4,5.3,3.4,20.9,1.2,0.4,16.1,15.4,-0.3,0.2,-0.2,-0.018,-3.9,-3.2,-7.2,-0.5,TRUE
"atkinch01","2009",34,"DEN","NBA","PG",14,115,8.9,0.469,0.63,0.148,0,5.9,3,34.9,0.9,0.7,25.8,15,0,0.1,0,0.019,-3.6,-5,-8.6,-0.2,FALSE
"atkinch01","2009",34,"OKC","NBA","PG",19,297,5.1,0.389,0.465,0.14,1.9,5.1,3.5,15.5,1.4,0.2,12.5,15.5,-0.3,0.1,-0.2,-0.032,-4.1,-2.6,-6.6,-0.3,FALSE
"atkinch01","2010",35,"DET","NBA","PG",40,644,8.3,0.477,0.465,0.172,0.9,4.8,2.7,21.6,1.4,0,15.9,14.4,0.2,0.1,0.2,0.017,-2.1,-3.7,-5.8,-0.6,TRUE
"augmost01","1992",23,"ATL","NBA","SG",82,2505,14.4,0.526,0.007,0.356,7.9,9.9,8.9,11.4,2.4,0.6,14.8,20.1,1.5,2.2,3.7,0.071,-0.3,0.6,0.3,1.5,TRUE
"augmost01","1993",24,"ATL","NBA","SG",73,2112,15.2,0.551,0.005,0.388,7.2,8,7.6,12.1,2.1,0.5,14.5,21.2,2.5,1.2,3.7,0.084,0.2,-0.6,-0.4,0.9,TRUE
"augmost01","1994",25,"ATL","NBA","SG",82,2605,17.9,0.576,0.008,0.506,7.5,9.2,8.3,11,2.9,1.1,12.3,19.8,5.7,4,9.7,0.179,1.7,1.6,3.3,3.5,TRUE
"augmost01","1995",26,"ATL","NBA","SG",76,2362,16,0.512,0.03,0.395,7.6,10.7,9.1,14.3,2.3,1.5,12.9,22.7,1.9,3.2,5.1,0.103,-0.8,1.2,0.4,1.4,TRUE
"augmost01","1996",27,"ATL","NBA","SF",77,2294,15.9,0.556,0.005,0.43,6.8,9,7.8,10,2.5,1,13.6,19.9,3.5,2.1,5.6,0.117,-0.1,0.2,0.1,1.2,TRUE
"augmost01","1997",28,"TOT","NBA","SG",60,942,11.3,0.531,0,0.441,6.2,11.4,8.8,9.4,2.4,1.5,19.6,16.2,0.2,1.3,1.5,0.076,-3,1.4,-1.5,0.1,TRUE
"augmost01","1997",28,"DET","NBA","SG",20,292,9.6,0.473,0,0.532,6.1,14.6,10.4,8.5,1.9,2.8,22.1,20.7,-0.4,0.4,0,0.003,-6.1,1.2,-4.8,-0.2,FALSE
"augmost01","1997",28,"POR","NBA","SG",40,650,12.1,0.564,0,0.392,6.2,9.9,8.1,9.8,2.6,0.8,18.1,14.2,0.6,0.9,1.5,0.109,-1.6,1.5,-0.1,0.3,FALSE
"augmost01","1998",29,"POR","NBA","SG",71,1445,10.3,0.457,0.019,0.419,8.7,10.2,9.5,9.8,2.1,1.6,15.5,16.3,-0.1,1.9,1.8,0.059,-2.8,1.4,-1.3,0.3,TRUE
"augmost01","1999",30,"POR","NBA","SF",48,874,13,0.501,0.011,0.437,6.4,9.9,8.3,10.6,3.5,1.5,12.6,12.4,1,1.6,2.6,0.142,-0.7,3.4,2.7,1,TRUE
"augmost01","1900",31,"POR","NBA","SG",59,692,12.2,0.51,0.011,0.314,7.5,12,9.9,11.9,2.1,1.2,16,15.8,0.5,1,1.5,0.102,-1.6,1.1,-0.5,0.3,TRUE
"augmost01","2001",32,"POR","NBA","SG",66,1182,12.3,0.511,0.015,0.327,6.3,9.7,8,12.7,2.2,1.3,13.6,13.9,1.3,1.2,2.5,0.102,-1,0.9,-0.2,0.6,TRUE
"augmost01","2002",33,"CHH","NBA","SG",77,1319,11.5,0.479,0.009,0.308,5.1,14.3,9.7,12.5,2.3,0.7,12.7,14.8,0.7,1.6,2.3,0.084,-2.4,1,-1.3,0.2,TRUE
"augmost01","2003",34,"NOH","NBA","SG",70,862,9.3,0.474,0.036,0.375,3.5,12.7,8,12.5,1.7,0.8,15.2,13.9,0.2,1,1.2,0.067,-3.8,0.2,-3.5,-0.3,TRUE
"augmost01","2004",35,"NOH","NBA","SF",69,1416,10,0.486,0.02,0.401,4.1,10.1,7,10,2.1,0.8,15.7,15.6,0.4,1.3,1.6,0.056,-3.5,0.2,-3.3,-0.5,TRUE
"augmost01","2005",36,"ORL","NBA","SF",55,663,9.8,0.48,0,0.461,7.7,9,8.4,8.1,1.8,0.9,13.4,15.3,0.3,0.4,0.7,0.053,-2.5,-0.6,-3.1,-0.2,TRUE
"augmost01","2006",37,"ORL","NBA","SF",36,385,7.6,0.412,0,0.411,5.9,10.9,8.5,9,1.7,1.2,11.3,12,0,0.3,0.3,0.033,-3.5,0.4,-3.1,-0.1,TRUE
"augusdj01","2009",21,"CHA","NBA","PG",72,1908,14.9,0.587,0.396,0.375,1.1,7.5,4.3,22.6,1.2,0.1,14.1,20.8,3.6,1.5,5.1,0.128,1.6,-2.3,-0.7,0.6,TRUE
"augusdj01","2010",22,"CHA","NBA","PG",80,1472,11.2,0.516,0.409,0.301,0.9,6.9,4,21.7,1.6,0.3,13.1,17.9,1.1,1.7,2.8,0.092,-0.9,-1.6,-2.6,-0.2,TRUE
"augusdj01","2011",23,"CHA","NBA","PG",82,2757,15.9,0.541,0.348,0.31,1.7,8.3,4.9,31.1,1,0.1,12.5,21.2,4.9,1.3,6.2,0.108,2.4,-2.8,-0.4,1.1,TRUE
"augusdj01","2012",24,"CHA","NBA","PG",48,1408,14.1,0.493,0.368,0.246,1.9,7.2,4.4,38.9,1.3,0.1,16.9,21.3,0.7,-0.2,0.5,0.018,0.8,-4.4,-3.6,-0.6,TRUE
"augusdj01","2013",25,"IND","NBA","PG",76,1226,11,0.527,0.646,0.337,1.9,6.3,4.1,21.6,1.5,0.2,16.8,15.1,1.4,1.5,2.8,0.112,-0.4,-1.4,-1.9,0,TRUE
"augusdj01","2014",26,"TOT","NBA","PG",71,1939,16.2,0.569,0.462,0.316,0.9,6.7,3.8,28.9,1.5,0.1,13.3,22.4,3.8,2.4,6.2,0.154,2.6,-2.2,0.4,1.2,TRUE
"augusdj01","2014",26,"TOR","NBA","PG",10,82,1.2,0.394,0.458,0.25,0,5.7,2.8,18.4,0.6,0,25.3,19.8,-0.2,0,-0.2,-0.112,-7.4,-3.7,-11.2,-0.2,FALSE
"augusdj01","2014",26,"CHI","NBA","PG",61,1857,16.8,0.574,0.463,0.318,0.9,6.7,3.9,29.3,1.5,0.1,12.8,22.5,4,2.4,6.4,0.166,3.1,-2.1,1,1.4,FALSE
"augusdj01","2015",27,"TOT","NBA","PG",82,1964,13.9,0.527,0.38,0.317,1.1,7.9,4.4,28.2,1.3,0.1,16.4,19.8,2.5,0.9,3.4,0.083,0.2,-2.7,-2.5,-0.3,TRUE
"augusdj01","2015",27,"DET","NBA","PG",54,1287,15.8,0.536,0.325,0.367,1.1,7.6,4.2,33.2,1.3,0.1,17,22.2,2,0.6,2.5,0.094,0.8,-3.1,-2.4,-0.1,FALSE
"augusdj01","2015",27,"OKC","NBA","PG",28,677,10.2,0.503,0.516,0.194,1.1,8.4,4.8,18.5,1.2,0.1,14.8,15.1,0.5,0.4,0.9,0.063,-0.9,-2,-2.8,-0.1,FALSE
"augusdj01","2016",28,"TOT","NBA","PG",62,1178,13.9,0.575,0.48,0.366,0.8,8,4.4,25.3,1.6,0.3,17.1,18,2,0.6,2.6,0.106,1,-2.7,-1.7,0.1,TRUE
"augusdj01","2016",28,"OKC","NBA","PG",34,519,8.7,0.522,0.504,0.281,1.1,7.6,4.5,16.7,1.2,0.3,18.1,13.6,0.4,0.3,0.7,0.065,-1.4,-1.9,-3.3,-0.2,FALSE
"augusdj01","2016",28,"DEN","NBA","PG",28,659,18,0.601,0.467,0.41,0.5,8.4,4.4,32,1.9,0.2,16.6,21.5,1.6,0.3,1.9,0.139,2.8,-3.3,-0.5,0.3,FALSE
"augusdj01","2017",29,"ORL","NBA","PG",78,1538,11,0.524,0.53,0.311,1,7.4,4.1,20.4,1,0.1,13.3,19.4,0.7,0.5,1.2,0.038,-0.9,-3.3,-4.2,-0.9,TRUE
"augusdj01","2018",30,"ORL","NBA","PG",75,1760,15.4,0.615,0.504,0.35,1.9,8.2,5,24.4,1.5,0,16.5,18.6,3.3,0.8,4.1,0.11,1.5,-2.5,-0.9,0.5,TRUE
"augusdj01","2019",31,"ORL","NBA","PG",81,2269,15.7,0.616,0.459,0.309,1.9,7.8,4.8,26.9,1.1,0.1,14.3,17.2,5,1.9,6.9,0.146,1.7,-2,-0.3,1,TRUE
"augusja01","2007",22,"ORL","NBA","PF",2,7,16.6,0.333,0,0,18,34.4,26.4,48.9,0,0,0,19.9,0,0,0,0.168,3.3,1.8,5,0,TRUE
"augusja01","2008",23,"ORL","NBA","PF",25,149,10.8,0.533,0,0.235,12.9,10.4,11.6,2.1,1.7,1,13.8,13.4,0.1,0.2,0.3,0.098,-2.2,-0.3,-2.6,0,TRUE
"ayongu01","2012",26,"NOH","NBA","PF",54,1088,16.7,0.552,0.004,0.241,9.6,19.3,14.5,11.5,2.6,3.5,13.7,14.5,1.5,1.7,3.2,0.142,-0.1,3.6,3.4,1.5,TRUE
"ayongu01","2013",27,"TOT","NBA","C",55,734,12.8,0.54,0,0.299,9,21.3,15.1,14.7,1.5,1.8,19.9,14.5,0.4,0.8,1.2,0.077,-2.6,1.3,-1.2,0.1,TRUE
"ayongu01","2013",27,"ORL","NBA","C",43,571,11.7,0.54,0,0.304,7.9,19.8,13.8,15.5,1.2,1.8,21.1,14.3,0.3,0.5,0.7,0.061,-2.9,1,-1.9,0,FALSE
"ayongu01","2013",27,"MIL","NBA","C",12,163,16.6,0.539,0,0.286,12.7,26.7,19.4,11.6,2.8,1.8,16,15,0.1,0.3,0.4,0.132,-1.3,2.6,1.3,0.1,FALSE
"ayongu01","2014",28,"ATL","NBA","C",26,429,12.9,0.505,0,0.196,11.4,22.3,16.9,10,3,1.8,20.7,14.8,0,0.7,0.7,0.078,-3.2,3,-0.2,0.2,TRUE
"aytonde01","2019",20,"PHO","NBA","C",71,2183,20.5,0.608,0.005,0.217,11.1,26.1,18.5,9.6,1.3,2.6,11.7,21.2,4.1,1.7,5.8,0.128,-0.1,0.2,0.2,1.2,TRUE
"azubuke01","2007",23,"GSW","NBA","SG",41,669,13.4,0.572,0.359,0.355,4.2,11.4,7.7,6.2,1.6,1.1,13.3,18.7,0.7,0.5,1.2,0.083,-1.1,-1.6,-2.7,-0.1,TRUE
"azubuke01","2008",24,"GSW","NBA","SG",81,1732,13.5,0.534,0.332,0.235,6.4,14,10,6.1,1.3,1.4,8.2,17.2,2.3,1.1,3.4,0.094,-0.3,-1.2,-1.5,0.2,TRUE
"azubuke01","2009",25,"GSW","NBA","SF",74,2375,14.7,0.562,0.249,0.271,5.1,11.8,8.5,7.6,1.2,1.5,9.1,18.7,3.6,0.5,4.1,0.083,0.9,-1.6,-0.7,0.8,TRUE
"azubuke01","2010",26,"GSW","NBA","SF",9,231,19.8,0.623,0.307,0.318,5.7,14.2,9.9,6.8,1,2.8,6.5,19.9,0.6,0.1,0.7,0.148,1.9,-2,0,0.1,TRUE
"azubuke01","2012",28,"DAL","NBA","SG",3,18,-3.4,0.438,0.375,0,0,0,0,0,2.9,0,33.3,30.9,-0.1,0,-0.1,-0.325,-12.9,-3.2,-16,-0.1,TRUE
"babbch01","2014",23,"BOS","NBA","SG",14,132,3.7,0.367,0.9,0,3.3,11.5,7.3,3.3,2.3,0,9.1,11.1,-0.1,0.1,0,-0.008,-3.7,-0.7,-4.4,-0.1,TRUE
"babbilu01","2011",21,"POR","NBA","SF",24,137,1,0.305,0.291,0.164,5.1,22.4,13.4,6.9,0.8,1.2,11.9,22.8,-0.6,0.1,-0.4,-0.143,-9.6,-2.5,-12,-0.3,TRUE
"babbilu01","2012",22,"POR","NBA","SF",40,537,11.3,0.556,0.578,0.116,3.4,17.5,10.3,4.8,1,0.6,12.9,17.8,0.4,0.3,0.7,0.064,-0.9,-2.5,-3.4,-0.2,TRUE
"babbilu01","2013",23,"POR","NBA","PF",62,730,9.4,0.509,0.761,0.056,2.4,19.7,10.9,6.2,1,0.5,8.4,16.4,0.3,0.4,0.7,0.047,-1.2,-2.3,-3.6,-0.3,TRUE
"babbilu01","2014",24,"NOP","NBA","PF",27,473,12.1,0.525,0.617,0.117,4.4,17.5,10.8,9.4,0.8,1.9,8.5,17,0.5,0.2,0.7,0.074,0.5,-1.9,-1.4,0.1,TRUE
"babbilu01","2015",25,"NOP","NBA","SF",63,830,11.1,0.639,0.599,0.099,1.6,13.5,7.6,4.3,1.1,1,11.5,12.4,1.1,0.5,1.6,0.092,0,-1.4,-1.4,0.1,TRUE
"babbilu01","2016",26,"NOP","NBA","SF",47,845,11.6,0.526,0.377,0.173,3.2,16.7,9.7,9.6,0.6,0.7,6.9,17.5,0.8,0.3,1.1,0.064,-0.9,-2,-2.9,-0.2,TRUE
"babbilu01","2017",27,"MIA","NBA","SF",68,1065,8.3,0.563,0.747,0.053,1.2,13.5,7.3,4.8,0.9,0.8,8,13,0.8,1,1.8,0.081,-1.1,-0.9,-1.9,0,TRUE
"babbilu01","2018",28,"TOT","NBA","SF",50,715,9.8,0.576,0.726,0.102,1.1,13.9,7.5,6.5,0.5,0.8,7.8,15,0.5,0.4,0.9,0.06,-1,-2.2,-3.2,-0.2,TRUE
"babbilu01","2018",28,"ATL","NBA","SF",37,570,12,0.636,0.661,0.131,1,14.9,7.9,7,0.6,0.8,7.8,14.8,0.9,0.3,1.1,0.094,0.1,-2.1,-2,0,FALSE
"babbilu01","2018",28,"MIA","NBA","SF",13,145,1.3,0.351,0.957,0,1.5,10.1,5.8,4.8,0.3,1.2,7.8,15.8,-0.3,0.1,-0.2,-0.073,-5.2,-2.7,-7.9,-0.2,FALSE
"bacondw01","2018",22,"CHO","NBA","SG",53,713,5.8,0.431,0.224,0.13,0.6,18.5,9.4,7.5,1.1,0.2,10.2,13.7,-0.7,0.6,-0.1,-0.007,-5.4,-0.3,-5.7,-0.7,TRUE
"bacondw01","2019",23,"CHO","NBA","SG",43,759,11.7,0.57,0.339,0.179,1.1,11.7,6.3,9.2,0.8,0.6,6.1,16.8,0.9,0.3,1.2,0.073,-1.2,-2.4,-3.5,-0.3,TRUE
"baglema01","2019",19,"SAC","NBA","PF",62,1567,18.9,0.562,0.136,0.371,10.4,20.8,15.5,5.9,1,3.2,10.7,24.2,2,1.6,3.6,0.11,-1.2,-0.7,-1.8,0.1,TRUE
"bairsca01","2015",24,"CHI","NBA","PF",18,64,2.1,0.309,0,0.357,10.5,3.3,6.8,2.2,1.6,1.1,15.6,13.5,-0.1,0,-0.1,-0.048,-6.7,-1,-7.7,-0.1,TRUE
"bairsca01","2016",25,"CHI","NBA","C",18,103,6.8,0.391,0.125,0.2,4.2,24,14.3,8.7,1,2.1,8.4,20.3,-0.1,0.1,0,-0.004,-6.9,-0.8,-7.7,-0.1,TRUE
"bakerma01","2005",25,"TOT","NBA","PG",5,19,-0.2,0,0,0,6.3,5.8,6.1,7.2,2.8,0,50,4.8,0,0,0,-0.057,-7,2,-5,0,TRUE
"bakerma01","2005",25,"LAC","NBA","PG",1,1,0,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,-0.009,-5.9,-0.2,-6.2,0,FALSE
"bakerma01","2005",25,"POR","NBA","PG",4,18,-0.2,0,0,0,6.7,6.2,6.4,7.6,3,0,50,5.1,0,0,0,-0.059,-7.1,2.2,-4.9,0,FALSE
"bakerro01","2017",23,"NYK","NBA","SG",52,857,7.5,0.456,0.396,0.198,1.5,10.8,6.2,17.3,2,0.8,19.2,14.8,-0.6,0.5,-0.1,-0.008,-3.5,-0.9,-4.4,-0.5,TRUE
"bakerro01","2018",24,"NYK","NBA","SG",29,385,9.3,0.504,0.559,0.441,1.4,7.2,4.3,15.5,3.3,1.3,20.4,10,0.1,0.4,0.5,0.059,-1.9,0.9,-1,0.1,TRUE
"bakerro01","2019",25,"TOT","NBA","SG",15,152,2.5,0.309,0.65,0.3,0.7,7.1,3.8,12.8,1.9,0.6,18.1,7.8,-0.2,0.1,-0.1,-0.034,-5.9,-0.7,-6.6,-0.2,TRUE
"bakerro01","2019",25,"NYK","NBA","SG",11,107,4.4,0.376,0.563,0.375,1,6,3.4,16.1,2.3,0,13.9,8.6,0,0,0,0.002,-4.6,-1.4,-6,-0.1,FALSE
"bakerro01","2019",25,"WAS","NBA","SG",4,45,-2,0,1,0,0,9.8,4.8,5.1,1.1,1.9,33.3,5.7,-0.1,0,-0.1,-0.12,-8.8,0.8,-8.1,-0.1,FALSE
"bakervi01","1994",22,"MIL","NBA","C",82,2560,16.1,0.526,0.006,0.473,11.8,16.3,13.9,10.6,1.2,3,13.4,20.5,2.6,1.7,4.4,0.082,-0.3,0.3,0,1.3,TRUE
"bakervi01","1995",23,"MIL","NBA","PF",82,3361,16.6,0.511,0.02,0.352,10,20.6,15.1,15.1,1.3,2.6,13.5,21.6,2.7,3.1,5.8,0.083,-0.1,1.7,1.6,3.1,TRUE
"bakervi01","1996",24,"MIL","NBA","PF",82,3319,18.4,0.527,0.034,0.335,9.5,20.5,14.9,11.4,1.1,2.1,11.6,25.6,3.7,2.4,6.2,0.089,0.4,0.1,0.4,2.1,TRUE
"bakervi01","1997",25,"MIL","NBA","PF",78,3159,20.1,0.553,0.043,0.416,10.4,20.7,15.6,12.1,1.4,2.7,14.2,25.3,4.9,3.4,8.3,0.127,1.4,1.2,2.6,3.7,TRUE
"bakervi01","1998",26,"SEA","NBA","C",82,2944,20.4,0.564,0.006,0.452,11.8,14.8,13.3,9.3,1.7,2.2,11.1,24.7,6.9,3.5,10.4,0.169,1.9,0.2,2,3,TRUE
"bakervi01","1999",27,"SEA","NBA","PF",34,1162,12.5,0.461,0.007,0.366,8.4,12.6,10.5,8.7,1.5,2.2,13,22.8,-0.2,0.6,0.4,0.016,-2.6,-0.6,-3.2,-0.3,TRUE
"bakervi01","1900",28,"SEA","NBA","C",79,2849,14,0.5,0.007,0.365,8.6,14.7,11.6,8.6,0.8,1.6,14,23.6,1.2,2.2,3.5,0.059,-2.1,-0.7,-2.8,-0.6,TRUE
"bakervi01","2001",29,"SEA","NBA","PF",76,2129,13,0.481,0.019,0.391,9.7,13.5,11.6,7,0.9,2.5,14.1,23.8,0.6,1.2,1.8,0.04,-2.4,-1.3,-3.7,-0.9,TRUE
"bakervi01","2002",30,"SEA","NBA","C",55,1710,14.1,0.517,0.012,0.348,11.8,12.3,12.1,7,0.7,1.6,14.5,23.8,1.3,0.9,2.2,0.061,-1.2,-1.7,-2.8,-0.4,TRUE
"bakervi01","2003",31,"BOS","NBA","C",52,942,10.6,0.531,0.019,0.517,10.5,13.3,11.9,5.3,1.2,2.5,19.4,15.5,0.5,1.1,1.6,0.082,-4,0.5,-3.4,-0.3,TRUE
"bakervi01","2004",32,"TOT","NBA","PF",54,1313,14.8,0.53,0.007,0.363,10,14.4,12.2,9,1.1,1.9,13.3,20.1,1.7,1.1,2.8,0.101,-1,-0.4,-1.5,0.2,TRUE
"bakervi01","2004",32,"BOS","NBA","PF",37,1000,16.1,0.547,0.003,0.336,8.9,15,12,9.8,1.1,1.8,12,19.7,1.7,0.8,2.5,0.119,-0.5,-0.4,-0.9,0.3,FALSE
"bakervi01","2004",32,"NYK","NBA","PF",17,313,10.5,0.476,0.02,0.455,13.5,12.4,12.9,6.4,1.2,2.2,17.4,21.3,0,0.3,0.3,0.043,-2.6,-0.6,-3.2,-0.1,FALSE
"bakervi01","2005",33,"TOT","NBA","PF-C",27,204,1.4,0.354,0.024,0.405,9.7,12.7,11.2,7.2,0.5,1.5,25.6,14.9,-0.5,0.1,-0.4,-0.091,-7.2,-0.5,-7.7,-0.3,TRUE
"bakervi01","2005",33,"NYK","NBA","PF",24,191,2.7,0.37,0.026,0.395,10.4,12.4,11.4,6.9,0.6,1.6,25.2,14.2,-0.4,0.1,-0.3,-0.074,-6.4,-0.5,-6.9,-0.2,FALSE
"bakervi01","2005",33,"HOU","NBA","C",3,13,-18.3,0.205,0,0.5,0,17.5,9,10.7,0,0,29.1,24.9,-0.1,0,-0.1,-0.344,-18.3,-1.6,-19.8,-0.1,FALSE
"bakervi01","2006",34,"LAC","NBA","C",8,85,11.2,0.589,0,1.2,2.9,22.2,13,7,2.5,3.5,28.2,17.4,0,0.2,0.1,0.072,-5.7,2.8,-2.8,0,TRUE
"baldwwa01","2017",20,"MEM","NBA","PG",33,405,6.5,0.404,0.191,0.322,3,10.2,6.5,22.8,2.3,1.7,22.9,19.1,-0.8,0.5,-0.3,-0.041,-6.2,0.5,-5.7,-0.4,TRUE
"baldwwa01","2018",21,"POR","NBA","PG",7,80,16.6,0.748,0.238,0.476,1.4,9.5,5.5,9.8,1.2,1,13.6,16.1,0.2,0.1,0.3,0.187,1.1,-1.1,0,0,TRUE
"baldwwa01","2019",22,"POR","NBA","PG",16,94,1.3,0.396,0.273,0.333,2.3,14.4,8.5,16.6,0.5,1.7,27,23.3,-0.4,0.1,-0.3,-0.153,-9.3,-1.4,-10.7,-0.2,TRUE
"balkmre01","2007",22,"NYK","NBA","SF",68,1064,16.1,0.531,0.098,0.327,11,21.8,16.4,7,2.8,3.3,13.5,15.5,1.1,1.7,2.8,0.125,-1,2.4,1.4,0.9,TRUE
"balkmre01","2008",23,"NYK","NBA","SF",65,952,11.5,0.492,0.065,0.511,9.6,16.4,12.9,6.5,2.4,2.4,14,12.5,0.4,0.9,1.3,0.065,-2.4,1.8,-0.6,0.3,TRUE
"balkmre01","2009",24,"DEN","NBA","PF",53,780,16.8,0.585,0.036,0.33,13.2,16.9,15.1,6.9,3.1,2.3,13.4,14.9,1.3,1.3,2.6,0.162,0.5,2.2,2.7,0.9,TRUE
"balkmre01","2010",25,"DEN","NBA","SF",13,91,6.6,0.339,0.389,0.333,5.1,23.9,14.6,10.6,4.5,1.7,22.5,13,-0.2,0.2,0,-0.001,-5.2,4,-1.1,0,TRUE
"balkmre01","2011",26,"TOT","NBA","SF",8,62,9.3,0.542,0.154,0.308,3.7,9.1,6.5,4.7,3.2,2.4,6.3,11.3,0.1,0.1,0.1,0.114,-1.9,1,-0.9,0,TRUE
"balkmre01","2011",26,"DEN","NBA","SF",5,44,12.8,0.604,0,0.444,2.7,7.6,5.2,6.6,3.4,3.4,0,10.9,0.1,0.1,0.2,0.182,0,2.7,2.7,0.1,FALSE
"balkmre01","2011",26,"NYK","NBA","SF",3,18,0.7,0.375,0.5,0,6.3,12.8,9.5,0,2.8,0,20,12.3,0,0,0,-0.05,-6.6,-3.1,-9.6,0,FALSE
"balkmre01","2012",27,"NYK","NBA","SF",14,115,14.3,0.57,0.281,0.344,6,20.3,13.1,7.2,1.8,2.1,14,16.7,0.1,0.2,0.3,0.142,-1.7,0.7,-1,0,TRUE
"balllo01","2018",20,"LAL","NBA","PG",52,1780,12.5,0.444,0.523,0.126,4.2,17.3,10.8,29.2,2.4,2,18.6,17.4,-0.5,2.5,2,0.053,-0.8,2.5,1.7,1.7,TRUE
"balllo01","2019",21,"LAL","NBA","PG",47,1423,11.7,0.487,0.5,0.105,4,14,9.1,23.8,2.3,1.1,17.8,16.9,-0.2,1.7,1.6,0.052,-0.9,1.5,0.5,0.9,TRUE
"bambamo01","2019",20,"ORL","NBA","C",47,766,14.9,0.539,0.288,0.259,8.8,24,16.3,7.4,0.8,7,13.7,17.8,0.3,1.4,1.7,0.106,-3.3,3.1,-0.2,0.4,TRUE
"banksma01","2004",22,"BOS","NBA","PG",81,1385,11,0.48,0.195,0.296,2.5,8.4,5.5,21.3,3.3,0.7,20,20.5,-0.6,1.4,0.7,0.026,-2.8,-0.5,-3.3,-0.5,TRUE
"banksma01","2005",23,"BOS","NBA","PG",81,1145,12.3,0.52,0.206,0.57,3,9.7,6.4,20.3,2.8,0.9,18.1,17.2,0.8,1.2,1.9,0.081,-1.3,-0.2,-1.5,0.2,TRUE
"banksma01","2006",24,"TOT","NBA","PG",58,1497,13.6,0.543,0.135,0.314,1.9,8.8,5.4,25.3,1.9,0.6,18.3,20.6,0.9,1.4,2.3,0.074,-0.7,-0.9,-1.6,0.1,TRUE
"banksma01","2006",24,"BOS","NBA","PG",18,269,9.4,0.531,0.238,0.375,1.9,6.6,4.3,19.2,1.4,0,19.8,19.9,0,0.1,0.2,0.033,-2.7,-3.1,-5.8,-0.3,FALSE
"banksma01","2006",24,"MIN","NBA","PG",40,1228,14.5,0.545,0.113,0.302,1.9,9.2,5.7,26.6,2.1,0.7,17.9,20.7,0.8,1.3,2.1,0.083,-0.3,-0.4,-0.7,0.4,FALSE
"banksma01","2007",25,"PHO","NBA","PG",45,503,11.3,0.497,0.148,0.306,2.4,6.2,4.4,17.4,2.3,0.4,15.2,23.5,-0.1,0.4,0.4,0.037,-2.8,-1.3,-4.1,-0.3,TRUE
"banksma01","2008",26,"TOT","NBA","PG",36,569,12.6,0.579,0.534,0.183,0.9,8.3,4.6,17.7,1.3,1.6,15.2,19.7,0.5,0.3,0.8,0.068,0.1,-2.2,-2.1,0,TRUE
"banksma01","2008",26,"PHO","NBA","PG",24,310,10.1,0.539,0.596,0.147,1.2,5.7,3.6,11.3,1.3,1.7,12.1,19.1,0.1,0.2,0.3,0.046,-0.4,-2.2,-2.6,0,FALSE
"banksma01","2008",26,"MIA","NBA","PG",12,259,15.5,0.631,0.451,0.232,0.5,11.3,5.8,25.5,1.2,1.5,18.9,20.4,0.4,0.1,0.5,0.093,0.7,-2.2,-1.5,0,FALSE
"banksma01","2009",27,"TOT","NBA","PG",22,206,7.8,0.431,0.333,0.316,0.6,9.9,5.2,20.6,2.8,0.8,17.7,17.9,-0.3,0.2,0,-0.008,-4.6,-0.7,-5.4,-0.2,TRUE
