"bbref_id","season","age","experience","team","league","position","games_played","minutes_played","on_court_plus_minus","off_court_plus_minus","prop_pg","prop_sg","prop_sf","prop_pf","prop_c","minutes_pg","minutes_sg","minutes_sf","minutes_pf","minutes_c","position_minutes","position_numeric","team_flag","advanced_position_cluster"
"norrimo01",2002,28,2,"HOU","NBA","PG",82,2249,-5.1,1.1,1,0,0,0,0,2249,0,0,0,0,"PG",1,TRUE,NA
"norrimo01",2003,29,3,"HOU","NBA","PG",82,1375,-0.8,-3.6,1,0,0,0,0,1375,0,0,0,0,"PG",1,TRUE,NA
"norrimo01",2004,30,4,"TOT","NBA","PG",66,847,-1.2,-1.5,0.99,0.02,0,0,0,838.53,16.94,0,0,0,"PG",1.03,TRUE,NA
"norrimo01",2005,31,5,"TOT","NBA","PG",38,360,-4.2,-5.4,1,0,0,0,0,360,0,0,0,0,"PG",1,TRUE,"Guard"
"norrimo01",2006,32,6,"TOT","NBA","PG",45,424,-7.5,-5.4,0.89,0.11,0,0,0,377.36,46.64,0,0,0,"PG",1.11,TRUE,"Guard"
"petermo01",2001,23,1,"TOR","NBA","SG",80,1809,3.2,1.1,0,0.75,0.25,0,0,0,1356.75,452.25,0,0,"SG",2.25,TRUE,NA
"petermo01",2002,24,2,"TOR","NBA","SF",63,1988,-0.3,0.4,0,0.26,0.72,0.01,0,0,516.88,1431.36,19.88,0,"SF",2.72,TRUE,NA
"petermo01",2003,25,3,"TOR","NBA","SF",82,2949,-5.6,4.1,0,0.19,0.8,0.01,0,0,560.31,2359.2,29.49,0,"SF",2.82,TRUE,NA
"petermo01",2004,26,4,"TOR","NBA","SF",82,2148,-1.5,3.9,0,0.08,0.8,0.12,0,0,171.84,1718.4,257.76,0,"SF",3.04,TRUE,NA
"petermo01",2005,27,5,"TOR","NBA","SG",82,2510,-0.2,3.6,0.01,0.92,0.08,0,0,25.1,2309.2,200.8,0,0,"SG",2.09,TRUE,"Wing"
"petermo01",2006,28,6,"TOR","NBA","SG",82,3140,-4,-2.4,0,0.82,0.18,0,0,0,2574.8,565.2,0,0,"SG",2.18,TRUE,"Wing"
"petermo01",2007,29,7,"TOR","NBA","SF",71,1515,-3.9,-8.2,0,0.31,0.65,0.05,0,0,469.65,984.75,75.75,0,"SF",2.77,TRUE,"Wing"
"petermo01",2008,30,8,"NOH","NBA","SG",76,1796,6.6,1,0,0.96,0.04,0,0,0,1724.16,71.84,0,0,"SG",2.04,TRUE,"Wing"
"petermo01",2009,31,9,"NOH","NBA","SG",43,515,-0.8,-3.1,0,0.94,0.06,0,0,0,484.1,30.9,0,0,"SG",2.06,TRUE,"Wing"
"petermo01",2010,32,10,"NOH","NBA","SG",46,973,-6.8,-5.1,0,0.64,0.36,0,0,0,622.72,350.28,0,0,"SG",2.36,TRUE,"Wing"
"petermo01",2011,33,11,"OKC","NBA","SG",4,23,13.3,9.2,0,0.08,0.92,0,0,0,1.84,21.16,0,0,"SF",2.92,TRUE,"Wing"
"mohamna01",2001,23,1,"TOT","NBA","C",58,912,-1,-0.5,0,0,0,0.22,0.78,0,0,0,200.64,711.36,"C",4.78,TRUE,NA
"mohamna01",2002,24,2,"ATL","NBA","C",82,2168,-6.7,-4.2,0,0,0,0.21,0.79,0,0,0,455.28,1712.72,"C",4.79,TRUE,NA
"mohamna01",2003,25,3,"ATL","NBA","C",35,445,-12,-9.3,0,0,0,0.03,0.97,0,0,0,13.35,431.65,"C",4.97,TRUE,NA
"mohamna01",2004,26,4,"TOT","NBA","C",80,1611,-6.3,-3.9,0,0,0,0.06,0.94,0,0,0,96.66,1514.34,"C",4.94,TRUE,NA
"mohamna01",2005,27,5,"TOT","NBA","C",77,1933,-4.6,-10.1,0,0,0,0.08,0.92,0,0,0,154.64,1778.36,"C",4.92,TRUE,"Big"
"mohamna01",2006,28,6,"SAS","NBA","C",80,1389,5.5,-4,0,0,0,0.12,0.88,0,0,0,166.68,1222.32,"C",4.88,TRUE,"Big"
"mohamna01",2007,29,7,"DET","NBA","C",51,773,-2.2,-8.7,0,0,0,0.62,0.38,0,0,0,479.26,293.74,"PF",4.38,TRUE,"Big"
"mohamna01",2008,30,8,"TOT","NBA","C",82,1650,-7.3,-11.3,0,0,0,0.44,0.56,0,0,0,726,924,"C",4.56,TRUE,"Big"
"mohamna01",2009,31,9,"CHA","NBA","C",39,341,-7,-6.1,0,0,0,0.1,0.9,0,0,0,34.1,306.9,"C",4.9,TRUE,"Big"
"mohamna01",2010,32,10,"CHA","NBA","C",58,984,-0.2,-2.4,0,0,0,0.02,0.98,0,0,0,19.68,964.32,"C",4.98,TRUE,"Big"
"mohamna01",2011,33,11,"TOT","NBA","C",75,1280,0.6,0.8,0,0,0,0.19,0.81,0,0,0,243.2,1036.8,"C",4.81,TRUE,"Big"
"mohamna01",2012,34,12,"OKC","NBA","C",63,692,6.7,-0.1,0,0,0,0.08,0.92,0,0,0,55.36,636.64,"C",4.92,TRUE,"Big"
"mohamna01",2013,35,13,"CHI","NBA","C",63,693,0.7,0,0,0,0,0.01,0.99,0,0,0,6.93,686.07,"C",4.99,TRUE,"Big"
"mohamna01",2014,36,14,"CHI","NBA","C",80,562,-0.2,-2.7,0,0,0,0.09,0.91,0,0,0,50.58,511.42,"C",4.91,TRUE,"Big"
"mohamna01",2015,37,15,"CHI","NBA","C",23,128,3.6,0.3,0,0,0,0,1,0,0,0,0,128,"C",5,TRUE,"Big"
"mohamna01",2016,38,16,"OKC","NBA","C",5,19,-12.7,-20.1,0,0,0,0,1,0,0,0,0,19,"C",5,TRUE,"Big"
"ebind01",2004,19,1,"MIN","NBA","SF",17,32,-14,-20.3,0,0,0.34,0.54,0.13,0,0,10.88,17.28,4.16,"PF",3.83,TRUE,NA
"ebind01",2005,20,2,"MIN","NBA","SG",2,54,16.2,14.8,0,0.88,0.13,0,0,0,47.52,7.02,0,0,"SG",2.15,TRUE,"Big"
"krstine01",2005,21,1,"NJN","NBA","PF",75,1965,2.4,8.1,0,0,0,0.62,0.38,0,0,0,1218.3,746.7,"PF",4.38,TRUE,"Big"
"krstine01",2006,22,2,"NJN","NBA","PF",80,2469,5.3,10.3,0,0,0,0.57,0.43,0,0,0,1407.33,1061.67,"PF",4.43,TRUE,"Big"
"krstine01",2007,23,3,"NJN","NBA","C",26,848,-0.5,0.1,0,0,0,0,1,0,0,0,0,848,"C",5,TRUE,"Big"
"krstine01",2008,24,4,"NJN","NBA","C",45,812,-5.4,0.4,0,0,0,0.26,0.75,0,0,0,211.12,609,"C",4.79,TRUE,"Big"
"krstine01",2009,25,5,"OKC","NBA","C",46,1141,-6.3,0.7,0,0,0,0,1,0,0,0,0,1141,"C",5,TRUE,"Big"
"krstine01",2010,26,6,"OKC","NBA","C",76,1741,3,-2.2,0,0,0,0,1,0,0,0,0,1741,"C",5,TRUE,"Big"
"krstine01",2011,27,7,"TOT","NBA","C",71,1571,1.1,-5,0,0,0,0,1,0,0,0,0,1571,"C",5,TRUE,"Big"
"hilarne01",2003,20,1,"DEN","NBA","C",80,2258,-6.4,7,0,0,0,0.03,0.97,0,0,0,67.74,2190.26,"C",4.97,TRUE,NA
"hilarne01",2004,21,2,"DEN","NBA","PF",77,2504,5.2,11.7,0,0,0,0.78,0.22,0,0,0,1953.12,550.88,"PF",4.22,TRUE,NA
"hilarne01",2005,22,3,"DEN","NBA","C",55,1317,2.7,0.9,0,0,0,0.14,0.86,0,0,0,184.38,1132.62,"C",4.86,TRUE,"Big"
"hilarne01",2006,23,4,"DEN","NBA","PF",1,3,-93.3,-93.6,0,0,0,1,0,0,0,0,3,0,"PF",4,TRUE,"Wing"
"hilarne01",2007,24,5,"DEN","NBA","C",64,1715,4.2,4.1,0,0,0,0,1,0,0,0,0,1715,"C",5,TRUE,"Big"
"hilarne01",2008,25,6,"DEN","NBA","PF",16,266,0.4,-3.4,0,0,0.01,0.43,0.56,0,0,2.66,114.38,148.96,"C",4.55,TRUE,"Big"
"hilarne01",2009,26,7,"DEN","NBA","C",77,2510,6.5,7.9,0,0,0,0.02,0.98,0,0,0,50.2,2459.8,"C",4.98,TRUE,"Big"
"hilarne01",2010,27,8,"DEN","NBA","C",82,2755,5.5,4.3,0,0,0,0.09,0.91,0,0,0,247.95,2507.05,"C",4.91,TRUE,"Big"
"hilarne01",2011,28,9,"DEN","NBA","C",75,2291,7.3,5.2,0,0,0,0,1,0,0,0,0,2291,"C",5,TRUE,"Big"
"hilarne01",2012,29,10,"TOT","NBA","C",39,1110,3.3,5.6,0,0,0,0.26,0.74,0,0,0,288.6,821.4,"C",4.74,TRUE,"Big"
"hilarne01",2013,30,11,"WAS","NBA","PF",61,1659,2.9,10.1,0,0,0,0.77,0.23,0,0,0,1277.43,381.57,"PF",4.23,TRUE,"Big"
"hilarne01",2014,31,12,"WAS","NBA","PF",53,1560,3.3,3.4,0,0,0,0.73,0.27,0,0,0,1138.8,421.2,"PF",4.27,TRUE,"Big"
"hilarne01",2015,32,13,"WAS","NBA","PF",67,1693,4.6,6.6,0,0,0,0.85,0.15,0,0,0,1439.05,253.95,"PF",4.15,TRUE,"Big"
"hilarne01",2016,33,14,"WAS","NBA","PF",57,1094,2,3.4,0,0,0,0.11,0.89,0,0,0,120.34,973.66,"C",4.89,TRUE,"Big"
"hilarne01",2017,34,15,"HOU","NBA","C",67,1198,7.9,2.5,0,0,0,0,1,0,0,0,0,1198,"C",5,TRUE,"Big"
"hilarne01",2018,35,16,"HOU","NBA","C",52,758,16.5,9.9,0,0,0,0.01,1,0,0,0,7.58,758,"C",5.04,TRUE,"Big"
"hilarne01",2019,36,17,"HOU","NBA","C",42,546,8,3.5,0,0,0,0,1,0,0,0,0,546,"C",5,TRUE,"Big"
"collini01",2005,24,1,"SEA","NBA","C",82,1396,4.9,3.2,0,0,0,0.17,0.83,0,0,0,237.32,1158.68,"C",4.83,TRUE,"Big"
"collini01",2006,25,2,"SEA","NBA","PF",66,1448,1,6.7,0,0,0.01,0.56,0.43,0,0,14.48,810.88,622.64,"PF",4.42,TRUE,"Big"
"collini01",2007,26,3,"SEA","NBA","C",82,2378,-2.2,2.7,0,0,0,0.24,0.76,0,0,0,570.72,1807.28,"C",4.76,TRUE,"Big"
"collini01",2008,27,4,"SEA","NBA","PF",78,2223,-8.1,2.3,0,0,0,0.5,0.5,0,0,0,1111.5,1111.5,"PF",4.5,TRUE,"Big"
"collini01",2009,28,5,"OKC","NBA","C",71,1831,-5.9,1.6,0,0,0,0.27,0.73,0,0,0,494.37,1336.63,"C",4.73,TRUE,"Big"
"collini01",2010,29,6,"OKC","NBA","C",75,1557,9.9,9.3,0,0,0,0.1,0.91,0,0,0,155.7,1416.87,"C",4.95,TRUE,"Big"
"collini01",2011,30,7,"OKC","NBA","C",71,1524,11,10.8,0,0,0,0.08,0.92,0,0,0,121.92,1402.08,"C",4.92,TRUE,"Big"
"collini01",2012,31,8,"OKC","NBA","PF",63,1307,11.4,7.7,0,0,0,0.6,0.41,0,0,0,784.2,535.87,"PF",4.45,TRUE,"Big"
"collini01",2013,32,9,"OKC","NBA","C",81,1583,12,3.8,0,0,0,0.41,0.59,0,0,0,649.03,933.97,"C",4.59,TRUE,"Big"
"collini01",2014,33,10,"OKC","NBA","PF",81,1353,11.9,7.7,0,0,0.1,0.49,0.41,0,0,135.3,662.97,554.73,"PF",4.31,TRUE,"Big"
"collini01",2015,34,11,"OKC","NBA","PF",66,1101,3.4,1.9,0,0,0,0.79,0.21,0,0,0,869.79,231.21,"PF",4.21,TRUE,"Big"
"collini01",2016,35,12,"OKC","NBA","PF",59,699,2.7,-5.5,0,0,0,0.86,0.15,0,0,0,601.14,104.85,"PF",4.19,TRUE,"Big"
"collini01",2017,36,13,"OKC","NBA","PF",20,128,-16.4,-17.4,0,0,0,0.73,0.27,0,0,0,93.44,34.56,"PF",4.27,TRUE,"Big"
"collini01",2018,37,14,"OKC","NBA","PF",15,75,-2.6,-6,0,0,0,0.23,0.77,0,0,0,17.25,57.75,"C",4.77,TRUE,"Big"
"vanexni01",2001,29,1,"DEN","NBA","PG",71,2688,-0.9,4.4,1,0,0,0,0,2688,0,0,0,0,"PG",1,TRUE,NA
"vanexni01",2002,30,2,"TOT","NBA","PG-SG",72,2496,-2.9,-2.9,0.6,0.4,0,0,0,1497.6,998.4,0,0,0,"PG",1.4,TRUE,NA
"vanexni01",2003,31,3,"DAL","NBA","SG",73,2026,5.3,-6,0.41,0.58,0,0,0,830.66,1175.08,0,0,0,"SG",1.57,TRUE,NA
"vanexni01",2004,32,4,"GSW","NBA","PG",39,1255,-7,-9.3,0.8,0.21,0,0,0,1004,263.55,0,0,0,"PG",1.22,TRUE,NA
"vanexni01",2005,33,5,"POR","NBA","SG",53,1619,-3.2,2.4,0.33,0.67,0,0,0,534.27,1084.73,0,0,0,"SG",1.67,TRUE,"Guard"
"vanexni01",2006,34,6,"SAS","NBA","PG",65,986,0,-10.8,1,0,0,0,0,986,0,0,0,0,"PG",1,TRUE,"Guard"
"tskitni01",2003,19,1,"DEN","NBA","SF",81,1320,-9.7,-0.4,0,0,0.73,0.27,0.01,0,0,963.6,356.4,13.2,"SF",3.32,TRUE,NA
"tskitni01",2004,20,2,"DEN","NBA","PF",39,307,-6.8,-8.4,0,0,0,0.6,0.4,0,0,0,184.2,122.8,"PF",4.4,TRUE,NA
"tskitni01",2005,21,3,"TOT","NBA","PF",35,220,-9.4,-9.5,0,0,0.02,0.63,0.35,0,0,4.4,138.6,77,"PF",4.33,TRUE,"Big"
"tskitni01",2006,22,4,"TOT","NBA","SF-PF",17,99,-14.9,-17.2,0,0.03,0.45,0.47,0.04,0,2.97,44.55,46.53,3.96,"PF",3.49,TRUE,"Wing"
"ekeziob01",2001,25,1,"TOT","NBA","PF",33,281,-11.4,-10.4,0,0,0.01,0.06,0.93,0,0,2.81,16.86,261.33,"C",4.92,TRUE,NA
"ekeziob01",2002,26,2,"LAC","NBA","PF",29,152,1.8,2.4,0,0,0,0.23,0.77,0,0,0,34.96,117.04,"C",4.77,TRUE,NA
"ekeziob01",2005,29,3,"ATL","NBA","C",42,732,-6,5.6,0,0,0,0.04,0.96,0,0,0,29.28,702.72,"C",4.96,TRUE,"Big"
"cookom01",2004,22,1,"POR","NBA","PG",17,139,-8.7,-7.4,0.7,0.28,0.01,0,0,97.3,38.92,1.39,0,0,"PG",1.29,TRUE,NA
"cookom01",2005,23,2,"TOR","NBA","PG",5,74,15.2,17.1,1,0,0,0,0,74,0,0,0,0,"PG",1,TRUE,"Guard"
"harriot01",2001,27,1,"TOT","NBA","C",74,1815,-1.2,0.5,0,0,0.02,0.57,0.42,0,0,36.3,1034.55,762.3,"PF",4.44,TRUE,NA
"harriot01",2002,28,2,"NYK","NBA","PF",77,1563,2.4,10.7,0,0,0,0.73,0.27,0,0,0,1140.99,422.01,"PF",4.27,TRUE,NA
"harriot01",2003,29,3,"NYK","NBA","PF",74,1850,-0.5,2.2,0,0,0,0.86,0.14,0,0,0,1591,259,"PF",4.14,TRUE,NA
"harriot01",2004,30,4,"NYK","NBA","PF",56,872,-4.6,-3.8,0,0,0.04,0.59,0.37,0,0,34.88,514.48,322.64,"PF",4.33,TRUE,NA
"harriot01",2005,31,5,"CHI","NBA","PF",70,1271,6.6,7.9,0,0,0,0.61,0.39,0,0,0,775.31,495.69,"PF",4.39,TRUE,"Big"
"harriot01",2006,32,6,"CHI","NBA","C",72,824,0.8,-0.2,0,0,0,0.63,0.37,0,0,0,519.12,304.88,"PF",4.37,TRUE,"Big"
"harriot01",2007,33,7,"CHA","NBA","PF",26,220,-4.2,-0.3,0,0,0,0.92,0.08,0,0,0,202.4,17.6,"PF",4.08,TRUE,"Wing"
"harriot01",2008,34,8,"CHA","NBA","C",22,166,5.4,10.8,0,0,0,0.3,0.7,0,0,0,49.8,116.2,"C",4.7,TRUE,"Big"
"brownpj01",2001,31,1,"CHH","NBA","C",80,2811,4.7,7.6,0,0,0,0.23,0.77,0,0,0,646.53,2164.47,"C",4.77,TRUE,NA
"brownpj01",2002,32,2,"CHH","NBA","C",80,2563,2.8,5.1,0,0,0,0.34,0.66,0,0,0,871.42,1691.58,"C",4.66,TRUE,NA
"brownpj01",2003,33,3,"NOH","NBA","PF",78,2609,2.2,-0.5,0,0,0.01,0.96,0.04,0,0,26.09,2504.64,104.36,"PF",4.07,TRUE,NA
"brownpj01",2004,34,4,"NOH","NBA","PF",80,2753,1.3,5.6,0,0,0,0.93,0.07,0,0,0,2560.29,192.71,"PF",4.07,TRUE,NA
"brownpj01",2005,35,5,"NOH","NBA","PF",82,2817,-8.4,-0.4,0,0,0,0.61,0.39,0,0,0,1718.37,1098.63,"PF",4.39,TRUE,"Big"
"brownpj01",2006,36,6,"NOK","NBA","C",75,2380,-3.3,-0.6,0,0,0,0.05,0.95,0,0,0,119,2261,"C",4.95,TRUE,"Big"
"brownpj01",2007,37,7,"CHI","NBA","PF",72,1456,6.9,2.4,0,0,0,0.71,0.29,0,0,0,1033.76,422.24,"PF",4.29,TRUE,"Big"
"brownpj01",2008,38,8,"BOS","NBA","PF",18,209,-1.3,-13.5,0,0,0,0.85,0.15,0,0,0,177.65,31.35,"PF",4.15,TRUE,"Big"
"sowpa01",2005,23,1,"TOR","NBA","C",27,255,1.7,3.5,0,0,0,0.13,0.87,0,0,0,33.15,221.85,"C",4.87,TRUE,"Big"
"sowpa01",2006,24,2,"TOR","NBA","C",42,590,-11.8,-9.7,0,0,0,0.56,0.45,0,0,0,330.4,265.5,"PF",4.49,TRUE,"Big"
"sowpa01",2007,25,3,"TOR","NBA","C",7,34,-41.8,-43.4,0,0,0,0,1,0,0,0,0,34,"C",5,TRUE,"Big"
"garripa01",2001,24,1,"ORL","NBA","SF",76,1579,-1.6,-4.3,0,0,0.34,0.65,0.01,0,0,536.86,1026.35,15.79,"PF",3.67,TRUE,NA
"garripa01",2002,25,2,"ORL","NBA","PF",80,2406,4.3,6.4,0,0,0.01,0.8,0.19,0,0,24.06,1924.8,457.14,"PF",4.18,TRUE,NA
"garripa01",2003,26,3,"ORL","NBA","PF",81,2584,1.6,4.6,0,0,0.02,0.89,0.1,0,0,51.68,2299.76,258.4,"PF",4.12,TRUE,NA
"garripa01",2004,27,4,"ORL","NBA","PF",2,22,-46.8,-39.1,0,0,0.57,0.4,0.03,0,0,12.54,8.8,0.66,"SF",3.46,TRUE,NA
"garripa01",2005,28,5,"ORL","NBA","PF",71,955,-7.6,-6.5,0,0,0.05,0.92,0.04,0,0,47.75,878.6,38.2,"PF",4.03,TRUE,"Wing"
"garripa01",2006,29,6,"ORL","NBA","PF",57,938,-2.7,-2,0,0,0,0.97,0.03,0,0,0,909.86,28.14,"PF",4.03,TRUE,"Wing"
"garripa01",2007,30,7,"ORL","NBA","PF",33,277,-0.6,-1.7,0,0,0,0.82,0.18,0,0,0,227.14,49.86,"PF",4.18,TRUE,"Wing"
"garripa01",2008,31,8,"ORL","NBA","PF",31,284,0.7,-5.5,0,0,0.43,0.56,0.02,0,0,122.12,159.04,5.68,"PF",3.63,TRUE,"Wing"
"gasolpa01",2002,21,1,"MEM","NBA","C",82,3007,-5.8,10.2,0,0,0,0,1,0,0,0,0,3007,"C",5,TRUE,NA
"gasolpa01",2003,22,2,"MEM","NBA","PF",82,2948,-2.5,3.8,0,0,0,0.5,0.5,0,0,0,1474,1474,"PF",4.5,TRUE,NA
"gasolpa01",2004,23,3,"MEM","NBA","PF",78,2458,2.3,-1.3,0,0,0,0.53,0.48,0,0,0,1302.74,1179.84,"PF",4.52,TRUE,NA
"gasolpa01",2005,24,4,"MEM","NBA","PF",56,1790,4.5,2.9,0,0,0,0.54,0.47,0,0,0,966.6,841.3,"PF",4.51,TRUE,"Big"
"gasolpa01",2006,25,5,"MEM","NBA","PF",80,3135,5.5,4.9,0,0,0,0.57,0.43,0,0,0,1786.95,1348.05,"PF",4.43,TRUE,"Big"
"gasolpa01",2007,26,6,"MEM","NBA","C",59,2133,-5.9,-0.7,0,0,0,0,1,0,0,0,0,2133,"C",5,TRUE,"Big"
"gasolpa01",2008,27,7,"TOT","NBA","C",66,2351,4.6,5.9,0,0,0,0.22,0.78,0,0,0,517.22,1833.78,"C",4.78,TRUE,"Big"
"gasolpa01",2009,28,8,"LAL","NBA","C",81,2999,9.3,4.4,0,0,0,0.3,0.7,0,0,0,899.7,2099.3,"C",4.7,TRUE,"Big"
"gasolpa01",2010,29,9,"LAL","NBA","C",65,2403,6.5,3.4,0,0,0,0.38,0.62,0,0,0,913.14,1489.86,"C",4.62,TRUE,"Big"
"gasolpa01",2011,30,10,"LAL","NBA","C",82,3037,9.1,9.5,0,0,0,0.29,0.72,0,0,0,880.73,2186.64,"C",4.76,TRUE,"Big"
"gasolpa01",2012,31,11,"LAL","NBA","PF",65,2430,3.6,8.5,0,0,0,0.63,0.37,0,0,0,1530.9,899.1,"PF",4.37,TRUE,"Big"
"gasolpa01",2013,32,12,"LAL","NBA","PF",49,1655,3.1,2.5,0,0,0,0.6,0.4,0,0,0,993,662,"PF",4.4,TRUE,"Big"
"gasolpa01",2014,33,13,"LAL","NBA","C",60,1884,-8.7,-5,0,0,0,0.18,0.83,0,0,0,339.12,1563.72,"C",4.87,TRUE,"Big"
"gasolpa01",2015,34,14,"CHI","NBA","PF",78,2681,3.3,0.2,0,0,0,0.48,0.52,0,0,0,1286.88,1394.12,"C",4.52,TRUE,"Big"
"gasolpa01",2016,35,15,"CHI","NBA","C",72,2291,-0.9,1.9,0,0,0,0,1,0,0,0,0,2291,"C",5,TRUE,"Big"
"gasolpa01",2017,36,16,"SAS","NBA","C",64,1627,6.8,-2,0,0,0,0,1,0,0,0,0,1627,"C",5,TRUE,"Big"
"gasolpa01",2018,37,17,"SAS","NBA","C",77,1812,1.4,-2.9,0,0,0,0,1,0,0,0,0,1812,"C",5,TRUE,"Big"
"gasolpa01",2019,38,18,"TOT","NBA","C",30,360,-4.7,-10.6,0,0,0,0,1,0,0,0,0,360,"C",5,TRUE,"Big"
"piercpa01",2001,23,1,"BOS","NBA","SF",82,3120,-1.8,2.9,0.01,0.29,0.7,0,0,31.2,904.8,2184,0,0,"SF",2.69,TRUE,NA
"piercpa01",2002,24,2,"BOS","NBA","SG",82,3302,4.4,12.4,0,0.74,0.26,0,0,0,2443.48,858.52,0,0,"SG",2.26,TRUE,NA
"piercpa01",2003,25,3,"BOS","NBA","SG",79,3096,1.9,10.7,0,0.93,0.07,0,0,0,2879.28,216.72,0,0,"SG",2.07,TRUE,NA
"piercpa01",2004,26,4,"BOS","NBA","SG",80,3099,-1.3,0.6,0,0.54,0.46,0,0,0,1673.46,1425.54,0,0,"SG",2.46,TRUE,NA
"piercpa01",2005,27,5,"BOS","NBA","SF",82,2960,2.9,7.9,0,0.01,0.9,0.08,0.01,0,29.6,2664,236.8,29.6,"SF",3.09,TRUE,"Wing"
"piercpa01",2006,28,6,"BOS","NBA","SF",79,3084,-1,2.8,0,0.36,0.59,0.05,0,0,1110.24,1819.56,154.2,0,"SF",2.69,TRUE,"Wing"
"piercpa01",2007,29,7,"BOS","NBA","SG",47,1740,-0.4,6.4,0,0.5,0.47,0.03,0,0,870,817.8,52.2,0,"SG",2.53,TRUE,"Wing"
"piercpa01",2008,30,8,"BOS","NBA","SF",80,2874,14.2,9.8,0,0.07,0.92,0.02,0,0,201.18,2644.08,57.48,0,"SF",2.98,TRUE,"Wing"
"piercpa01",2009,31,9,"BOS","NBA","SF",81,3035,8.9,2.2,0,0.01,0.95,0.04,0,0,30.35,2883.25,121.4,0,"SF",3.03,TRUE,"Wing"
"piercpa01",2010,32,10,"BOS","NBA","SF",71,2411,4.9,2.3,0,0,0.97,0.03,0,0,0,2338.67,72.33,0,"SF",3.03,TRUE,"Wing"
"piercpa01",2011,33,11,"BOS","NBA","SF",80,2774,11.2,17.6,0,0.03,0.94,0.03,0,0,83.22,2607.56,83.22,0,"SF",3,TRUE,"Wing"
"piercpa01",2012,34,12,"BOS","NBA","SF",61,2075,4.6,5,0,0.03,0.87,0.1,0,0,62.25,1805.25,207.5,0,"SF",3.07,TRUE,"Wing"
"piercpa01",2013,35,13,"BOS","NBA","SF",77,2575,2,7.2,0,0.1,0.86,0.04,0,0,257.5,2214.5,103,0,"SF",2.94,TRUE,"Wing"
"piercpa01",2014,36,14,"BRK","NBA","SF",75,2098,1.8,5.5,0,0.01,0.47,0.52,0,0,20.98,986.06,1090.96,0,"PF",3.51,TRUE,"Wing"
"piercpa01",2015,37,15,"WAS","NBA","SF",73,1914,3.7,5.6,0,0,0.91,0.09,0,0,0,1741.74,172.26,0,"SF",3.09,TRUE,"Wing"
"piercpa01",2016,38,16,"LAC","NBA","SF",68,1231,0.8,-5.1,0,0,0.6,0.4,0,0,0,738.6,492.4,0,"SF",3.4,TRUE,"Wing"
"piercpa01",2017,39,17,"LAC","NBA","SF",25,277,3.6,-0.5,0,0,0.32,0.68,0,0,0,88.64,188.36,0,"PF",3.68,TRUE,"Wing"
"shirlpa01",2003,25,1,"ATL","NBA","PF",2,5,75,78.9,0,0,0,1,0,0,0,0,5,0,"PF",4,TRUE,NA
"shirlpa01",2004,26,2,"CHI","NBA","PF",7,86,-17.6,-10.9,0,0,0.03,0.81,0.17,0,0,2.58,69.66,14.62,"PF",4.18,TRUE,NA
"shirlpa01",2005,27,3,"PHO","NBA","PF",9,30,-49.7,-57.6,0,0,0.1,0.9,0,0,0,3,27,0,"PF",3.9,TRUE,"Wing"
"podkopa01",2005,20,1,"DAL","NBA","C",5,10,-21.4,-27.7,0,0,0,0.05,0.95,0,0,0,0.5,9.5,"C",4.95,TRUE,"Big"
"podkopa01",2006,21,2,"DAL","NBA","C",1,18,3.8,-2.8,0,0,0,0,1,0,0,0,0,18,"C",5,TRUE,"Big"
"stojape01",2001,23,1,"SAC","NBA","SF",75,2905,6.2,-0.1,0,0.09,0.86,0.05,0,0,261.45,2498.3,145.25,0,"SF",2.96,TRUE,NA
"stojape01",2002,24,2,"SAC","NBA","SF",71,2649,7.2,-2.4,0,0.16,0.82,0.02,0,0,423.84,2172.18,52.98,0,"SF",2.86,TRUE,NA
"stojape01",2003,25,3,"SAC","NBA","SF",72,2450,8.2,4.2,0,0.06,0.87,0.07,0,0,147,2131.5,171.5,0,"SF",3.01,TRUE,NA
"stojape01",2004,26,4,"SAC","NBA","SF",81,3264,6.5,5.8,0,0,0.93,0.07,0,0,0,3035.52,228.48,0,"SF",3.07,TRUE,NA
"stojape01",2005,27,5,"SAC","NBA","SF",66,2534,2.6,0.4,0,0,0.97,0.02,0,0,0,2457.98,50.68,0,"SF",2.99,TRUE,"Wing"
"stojape01",2006,28,6,"TOT","NBA","SF",71,2601,1.4,-0.5,0,0.01,0.93,0.07,0,0,26.01,2418.93,182.07,0,"SF",3.09,TRUE,"Wing"
"stojape01",2007,29,7,"NOK","NBA","SF",13,425,0.6,2.6,0,0,0.65,0.35,0,0,0,276.25,148.75,0,"SF",3.35,TRUE,"Wing"
"stojape01",2008,30,8,"NOH","NBA","SF",77,2711,9.1,10.1,0,0,0.82,0.18,0,0,0,2223.02,487.98,0,"SF",3.18,TRUE,"Wing"
"stojape01",2009,31,9,"NOH","NBA","SF",61,2089,4.7,6.1,0,0,0.7,0.28,0.01,0,0,1462.3,584.92,20.89,"SF",3.27,TRUE,"Wing"
"stojape01",2010,32,10,"NOH","NBA","SF",62,1947,-2,1.8,0,0,0.86,0.14,0,0,0,1674.42,272.58,0,"SF",3.14,TRUE,"Wing"
"stojape01",2011,33,11,"TOT","NBA","SF",33,617,9.2,10.2,0,0,0.62,0.39,0,0,0,382.54,240.63,0,"SF",3.42,TRUE,"Wing"
"ramospe01",2005,19,1,"WAS","NBA","C",6,20,-12.6,-12.5,0,0,0,0,1,0,0,0,0,20,"C",5,TRUE,"Big"
